id,comment_text,argument_text,label
414721851arg3,"It is offensive to those who don't believe in god. There are many people who believe in no god or different types of gods. The founding fathers specifically made a godless constitution and keeping god out of government it essential. Religion has a habit of incorporating cult activities and hatred for others outside their click. I also believe it was in 1948 that Louis bowman inserted, under God And then Eisenhower made it official in 1954. If I am not mistaken it was in response to the perceived threat of communism. The Christian Reich is constantly trying to state that the us was founded on their principles when it was not. In fact, the Christian clergy was dead set against Thomas Jefferson because of his views and statements on Christians. I think it was Thomas Paine who people called the father of the American revolution? Until he wrote a book on his beliefs of deism criticizing Christians. I believe it was called age of reason. Anyway after that Christians in their usual clickish way ostracized him and he died as an outcast. He was an extremely brilliant man. Just goes to show you why so many free thinkers crafted the constitution",Under God  is part of American tradition and history,1
414721877arg1,"the separation between church and state keeps america from becoming like one of those crazy theocracies (such as in the middle east, like Iran) As such it would be best if the under God is removed.",Separation of state and religion,5
414721644arg1,"I believe that the statement about God in the pledge should be eliminated. In order to create unity in our nation we shouldn't be forcing someone else's God onto people. Also, adding the phrase Under God was a decision made to widen the gap between us and the Soviet Union. It wasn't put there to honor god or make us any better. Furthermore, we should seperate church from state. Its the law.",Separation of state and religion,5
414721644arg2,"I believe that the statement about God in the pledge should be eliminated. In order to create unity in our nation we shouldn't be forcing someone else's God onto people. Also, adding the phrase Under God was a decision made to widen the gap between us and the Soviet Union. It wasn't put there to honor god or make us any better. Furthermore, we should seperate church from state. Its the law.",Removing under god would promote religious tolerance,5
414721644arg3,"I believe that the statement about God in the pledge should be eliminated. In order to create unity in our nation we shouldn't be forcing someone else's God onto people. Also, adding the phrase Under God was a decision made to widen the gap between us and the Soviet Union. It wasn't put there to honor god or make us any better. Furthermore, we should seperate church from state. Its the law.",Under God  is part of American tradition and history,1
414721837arg6,"Why is it always the minority that we must conform to and please? If 80% or more support the phrase under God and 20% or less do not, why should we get rid of it? God is the foundation of this country and the Pledge is a way to remind us all of that. If you dislike it so strongly, then either don't say it or move to another country where they do not say it.  Majority rules.",America is based on democracy and the pledge should reflect the belief of the American majority.,5
414721664arg3,i  am a high school student and they still make us say the pledge.. i am atheist and i feel that just because my founding fathers believed in god and changed the pledge for their beliefs why should say it when its their beliefs and not mine.. i suggest that they should just change it back,Under God  is part of American tradition and history,2
414721707arg3,"I'm quite on the line on this issue... I'm atheist, I'll admit that. But... I guess it comes down to this. The concept of God has been massively important in our nation's history. A lot of historical events would not have happened without religion fueling them. So, why not? Atheist or not, under God is a vital piece of the Pledge of Allegiance.",Under God  is part of American tradition and history,5
414721743arg6,"As an devout atheist I strongly oppose this. It seems like some people don't understand that there IS  a seperation between church and state. Now I have to join the herd and recite a few words that mean nothing to me? We have something called a church that people do this in. So why is it in a public school?  Are we forgetting about those who may practice hinduism, buddhism, shintoism and other religions? What about them?  I don't care if the majority of people are Christains. SO! But since when do the majority decide what is best for everyone? Where are we in China now?  By the way, I thought as a good bunch of christains you were not suppose to mention thy lord's name in vain. CLAP CLAP Good for you.....NOT! Here you are running around using it in some nationalist verse so you can feel better about yourselves. God bless America what about the rest of the world?",America is based on democracy and the pledge should reflect the belief of the American majority.,1
414721671arg1,"It does not reflect my beliefs, no many peoples beliefs.  It supports only a theistic god, but perhaps I believe in Buddah or others?  Thus this is also unconstitutional.",Separation of state and religion,4
414721699arg1,"We are wasting our time trying to remove every glimpse of faith and heritage from this nation. 52 of the 55 signers of the Declaration of Independence were church members and Christians. Get over it! It is completely ridiculous to cater to the minority the way this nation has become so famous for doing. Listen, 82% of Americans say they believe in God. If you don't, don't say under God, but leave the other 82% alone.",Separation of state and religion,2
414721699arg3,"We are wasting our time trying to remove every glimpse of faith and heritage from this nation. 52 of the 55 signers of the Declaration of Independence were church members and Christians. Get over it! It is completely ridiculous to cater to the minority the way this nation has become so famous for doing. Listen, 82% of Americans say they believe in God. If you don't, don't say under God, but leave the other 82% alone.",Under God  is part of American tradition and history,5
414721714arg1,The words under god should be in the pledge of alligence because this nation was bulit with gods help and his blessing. because if god did not want the U.S.A to win all of the warss that they have won we wouldnt have.,Separation of state and religion,2
414721714arg3,The words under god should be in the pledge of alligence because this nation was bulit with gods help and his blessing. because if god did not want the U.S.A to win all of the warss that they have won we wouldnt have.,Under God  is part of American tradition and history,4
414721647arg1,"Can an unbeliever be patriotic? Not according to religious conservatives, it seems. They wish, no, they demand that we retain 'under God' in the pledge of allegiance. They want patriotism and faith in God to be a package deal without the option of separation. Thus, unbelievers are deemed unpatriotic. This is a slap in the face to all the atheists, agnostics and other unbelievers who proudly served this country in law enforcement, fire departments and military. Let's make the pledge for all Americans, believers and unbelievers alike. The pledge should not be the exclusive property of the religious.",Separation of state and religion,5
414721647arg2,"Can an unbeliever be patriotic? Not according to religious conservatives, it seems. They wish, no, they demand that we retain 'under God' in the pledge of allegiance. They want patriotism and faith in God to be a package deal without the option of separation. Thus, unbelievers are deemed unpatriotic. This is a slap in the face to all the atheists, agnostics and other unbelievers who proudly served this country in law enforcement, fire departments and military. Let's make the pledge for all Americans, believers and unbelievers alike. The pledge should not be the exclusive property of the religious.",Removing under god would promote religious tolerance,4
414721849arg1,"One merely run through a search engine Danbury Baptist and Jefferson's Letter to see why there is a wall of separation between Church and State. The Danbury (Conn.) Baptist Association was concerned the power of government would be used to enforce religious rule. The I Amendment exists just as much to protect religion from the depredations of government as the other way around.nnOne can use as a simple rule of thumb the following: if one believes his position is not religious privilege then it should be acceptable to substitute any other religious view. For example, in the case of the pledge, how many Christians would object to One Nation, Under Krishna?nnThe Bill of Rights do not exist to protect majority privilege, the majority do not need protection. They exist to protect the minority from the tyranny of democracy. Rights are not something one votes on, they are either rights, shared by all, or they are privileges, which those in power confer on others.nnAs a (now-disabled) vet, I swore to uphold the Constitution. Not any religious faith. By upholding the Constitution, all of faith may hold the faith they choose, even though I personally feel faith (belief without good evidence) is -not- a virtue.",Separation of state and religion,5
414721729arg1,Our country was founded under GOD. And under GOD should stay in the US Pledge of Allegiance.,Separation of state and religion,2
414721729arg3,Our country was founded under GOD. And under GOD should stay in the US Pledge of Allegiance.,Under God  is part of American tradition and history,5
414721934arg1,Yes because our country is pretty much based on religion. A lot of our wars were fought because of religion. So why would we protect it so much to not have it in our pledge?,Separation of state and religion,2
414721934arg3,Yes because our country is pretty much based on religion. A lot of our wars were fought because of religion. So why would we protect it so much to not have it in our pledge?,Under God  is part of American tradition and history,5
414721661arg1,"It should be taken out. This is NOT a christian nation and it was NOT founded for christian purposes. Even christopher columbus wasn't christian, he was catholic and George washington (a founding father) was Episcopalian (or protestant). You can make your typical assumptions that no one is offended by it, but have you really put in the effort to ask? I think the religious people would be more offended if it didn't mean anything, majority can't just have their way. This a secular nation and apparently this is an exception.",Separation of state and religion,5
414721661arg2,"It should be taken out. This is NOT a christian nation and it was NOT founded for christian purposes. Even christopher columbus wasn't christian, he was catholic and George washington (a founding father) was Episcopalian (or protestant). You can make your typical assumptions that no one is offended by it, but have you really put in the effort to ask? I think the religious people would be more offended if it didn't mean anything, majority can't just have their way. This a secular nation and apparently this is an exception.",Removing under god would promote religious tolerance,4
414721661arg3,"It should be taken out. This is NOT a christian nation and it was NOT founded for christian purposes. Even christopher columbus wasn't christian, he was catholic and George washington (a founding father) was Episcopalian (or protestant). You can make your typical assumptions that no one is offended by it, but have you really put in the effort to ask? I think the religious people would be more offended if it didn't mean anything, majority can't just have their way. This a secular nation and apparently this is an exception.",Under God  is part of American tradition and history,1
414721710arg1,"For me say under God affirms that we are under God's domain, but not in some oppressive way. He has given us the freedom to be free to praise him and show kindness and love to one another. Separation of church and state just means that the government will not restrict us on our religious beliefs.  I do see the point of view that requiring God to be used in such a way takes away meaning and glory to his name, but it does recognize that he is in charge. For those of us who choose to serve him, it is just more affirming.",Separation of state and religion,2
414721701arg1,"Yes, since the U.S.A. is not a communist, under God phrase should be there. Another reason is the forefathers of the U.S.A. are Christians. For the non-religious ones, we can tolerate them by letting them be quiet when the religious ones reciting the phrase under God.",Separation of state and religion,2
414721701arg3,"Yes, since the U.S.A. is not a communist, under God phrase should be there. Another reason is the forefathers of the U.S.A. are Christians. For the non-religious ones, we can tolerate them by letting them be quiet when the religious ones reciting the phrase under God.",Under God  is part of American tradition and history,5
414721843arg1,"Just for whom does the flag wave anyway? The official pledge to it marginalizes many if not most with the 1954 addition of, One nation under God. When taking the enlistment oath, upon entry to the U.S. military we vets swore to defend the Constitution of the United States, not it's banner. As the 1st Amendment states, Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof;. Clearly the Constitution insures primarily freedom from religion and only secondarily freedom of religion.",Separation of state and religion,5
414721843arg3,"Just for whom does the flag wave anyway? The official pledge to it marginalizes many if not most with the 1954 addition of, One nation under God. When taking the enlistment oath, upon entry to the U.S. military we vets swore to defend the Constitution of the United States, not it's banner. As the 1st Amendment states, Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof;. Clearly the Constitution insures primarily freedom from religion and only secondarily freedom of religion.",Under God  is part of American tradition and history,1
414721683arg1,"I think the pre-1954 version was perfectly fine. The current version presses the idea that religion is neccacary into the minds of our children. Also, it is against the first amendment. Why should kids be forced to state that there is a god in the first place a statment which they might not believe in.",Separation of state and religion,5
414721683arg3,"I think the pre-1954 version was perfectly fine. The current version presses the idea that religion is neccacary into the minds of our children. Also, it is against the first amendment. Why should kids be forced to state that there is a god in the first place a statment which they might not believe in.",Under God  is part of American tradition and history,2
414721660arg1,"no because it is demeaning to a pagan like myself being forced to pledge our alegience to a country AND a god that we do not believe in. And in the moment of silence our teacher tells us to pray to god. @ smitty, the country was also founded on Freedom of speeech press and religion",Separation of state and religion,5
414721660arg3,"no because it is demeaning to a pagan like myself being forced to pledge our alegience to a country AND a god that we do not believe in. And in the moment of silence our teacher tells us to pray to god. @ smitty, the country was also founded on Freedom of speeech press and religion",Under God  is part of American tradition and history,2
414721892arg6,"As pluralistic nation, there are a large number of different gods.  Who is to say is The God.  Or there may not even be a god of any kind.  As atheists and many agnostics say there is no justification to believe there is one or many gods.  The phrase under God does not reflect the idea of one nation, it reflects the coercion of one religion to impose their beliefs on all, that is immoral.",America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721774arg6,"It's a con because America is supposed to be free to religion. I'm not saying it's not, but still. If a person from another race says the pledge at school or hears it at work everyday, they might get offended.",America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721943arg1,"Yes. Our country was established upon Christianity. If not for the religion our country would not be. Remember the manifest destiny. God helped our country spread from the Atlantic ocean to the Pacific ocean. Of course people from other countries with other religions would not want our country to be under God, they're not Americans. Also, under god does not highlight only Christianity. Muslims address their god by saying god as well as Jews, some other religions.",Separation of state and religion,2
414721943arg3,"Yes. Our country was established upon Christianity. If not for the religion our country would not be. Remember the manifest destiny. God helped our country spread from the Atlantic ocean to the Pacific ocean. Of course people from other countries with other religions would not want our country to be under God, they're not Americans. Also, under god does not highlight only Christianity. Muslims address their god by saying god as well as Jews, some other religions.",Under God  is part of American tradition and history,5
414721711arg1,I'm pro because this nation was born on a religion of christianity...All the atheists can go F them selves.,Separation of state and religion,2
414721711arg3,I'm pro because this nation was born on a religion of christianity...All the atheists can go F them selves.,Under God  is part of American tradition and history,5
414721945arg1,Freedom of religon!!! seriously,Separation of state and religion,5
414721693arg2,"This is what is wrong with America today. We are so worried about because we say Merry Christmas or under God in the Pledge that it automatically means that were attacking every non believer. Last time i checked america was unified because of everyones differences, because we could set aside those differences and take a stand on what TRULY matters. Guess IM WRONG! so so sad to know that america has become so materialistic and brainwashed by all the so called individualism that we forgot how to stand TOGETHER. I believe this is the most the country has been seperated since the Civil War. So So sad.",Removing under god would promote religious tolerance,2
414721697arg3,This has been part of or countries pledge for over 100 years. Why would anyone be affended by it. If they want to be a part of our country then why don't just accept the verses of our pledge. If you dont like our pledge then go back to your country!!,Under God  is part of American tradition and history,5
414721681arg2,"The term under God is offensive to many Americans, and not just to non-believers.  It is reference to the particular God of evangelical Christians, and is simply a way for that group to flex their political muscle.  It is exclusionary. The same can be said for In God We Trust on currency.",Removing under god would promote religious tolerance,4
414721842arg1,"I've noticed some pro-people saying, We can't force our religion on others, but atheists can force theirs on us?nTechnically speaking, Atheism isn't a religion, just the lack of one. So really, we're not forcing any sort of religion on you, we just want to have yours removed from the Pledge. nnAndddddd, done.",Separation of state and religion,5
414721909arg6,"Absolutely not, faith in a God should be completely personal. There should never be anything, i.e. money, constitution, pledge etc that has God anywhere on it. Faith is a choice, atheisim or being agnostic is a choice. I shouldn't have to believe in god, just as you shouldn't have to not believe in god. And I shouldn't be forced to say it in a pledge or see it in the constitution or see it on every dollar bill. To me the idea of God is ridiculous, but to the faithful he is real. Either way, this is completely personal and a personal choice. It's called freedom.",America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721717arg1,"It was God who brought forth the nation and will preserve us a nation. If our coins, dollar bills, and license plates say under God, our pledge of allegiance should too.",Separation of state and religion,2
414721717arg3,"It was God who brought forth the nation and will preserve us a nation. If our coins, dollar bills, and license plates say under God, our pledge of allegiance should too.",Under God  is part of American tradition and history,5
414721690arg2,"If people don't say under god, it doesn't necessarily mean they are atheist or non-Christian. However, if someone does say under god, then it definitely represents god-based religion. Taking it out shouldn't offend anyone; leaving it it will.",Removing under god would promote religious tolerance,4
414721673arg1,"Other than the fact that it has a better sound, I believe that there is no, and there was no, reason to have it in the pledge.  It was added during the communist scare, simply because of hysteria at the time.  While the majority of the US are Christian, we are NOT a Christian nation, and our founders set it up that way on purpose.  The personal religious beliefs of the ones who are writing the laws should not be included in those laws. In fact, it is stated in the 1st Amendment that it can't be.",Separation of state and religion,5
414721673arg3,"Other than the fact that it has a better sound, I believe that there is no, and there was no, reason to have it in the pledge.  It was added during the communist scare, simply because of hysteria at the time.  While the majority of the US are Christian, we are NOT a Christian nation, and our founders set it up that way on purpose.  The personal religious beliefs of the ones who are writing the laws should not be included in those laws. In fact, it is stated in the 1st Amendment that it can't be.",Under God  is part of American tradition and history,1
414721921arg6,"The Pledge of Allegiance, in its current form, is a throwback to the days of the Cold War and the ideological fight against the godless Soviet Union.  Even though I wasn't around for the Cold War, I understand why under God was added, mostly to say This is America, not the Soviet Union!  We're better because we believe in God!  Similar reasoning applies for making the national motto In God We Trust.  What, exactly, does people trusting in God say about the US as a country?  Looking at it from a secular point of view, I think that's an inferior motto to E Pluribus Unum, which sums up this country perfectly.  Lots of people don't believe in the Judeo-Christian deity, and not just the nonreligious.  Is the government calling all of those people unpatriotic?  The answer is definitely yes.  Here's a simple test:  Try replacing it with under Allah or under Vishnu.  Think that's any different?  It's not.  Same message, just aimed at different groups.  From the Bible Belt, here's a vote to get under God out of the Pledge, and for E Pluribus Unum as the motto.",America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721730arg1,"The words Under God should not be removed from the pledge of allegiance. This country was founded by men and women who wanted to be able to worship God freely.  It was a Christian country, even though the 1st amendment states freedom of religion. And it still does. The country can be religious without persecuting those who do not believe the same, and that's exactly how it is. No one is punished for believing whatever they want, they are free to worship when, how, where, and who they want. but they should NOT have the freedom to change our country's background. Our currency has 'in God we trust' on it, our forefathers were christian men who feared God. That is how our country rose to be the greatest, most powerful country in the world. Now that our country is starting to turn its back on God, look what has happened. Crime, divorce, drug, and suicide rates have all risen. Not to mention the country has been surpassed by many countries, is in trillions of dollars of debt, and is pretty much owned by China. In other words it all comes down to this, this country was at its peak when it feared God. Ever since, it has gone downhill",Separation of state and religion,2
414721730arg3,"The words Under God should not be removed from the pledge of allegiance. This country was founded by men and women who wanted to be able to worship God freely.  It was a Christian country, even though the 1st amendment states freedom of religion. And it still does. The country can be religious without persecuting those who do not believe the same, and that's exactly how it is. No one is punished for believing whatever they want, they are free to worship when, how, where, and who they want. but they should NOT have the freedom to change our country's background. Our currency has 'in God we trust' on it, our forefathers were christian men who feared God. That is how our country rose to be the greatest, most powerful country in the world. Now that our country is starting to turn its back on God, look what has happened. Crime, divorce, drug, and suicide rates have all risen. Not to mention the country has been surpassed by many countries, is in trillions of dollars of debt, and is pretty much owned by China. In other words it all comes down to this, this country was at its peak when it feared God. Ever since, it has gone downhill",Under God  is part of American tradition and history,5
414721850arg1,"The phrase under God should not be incorporated into the Pledge of Allegiance. This country was not founded upon Christianity, as many people conceitedly think. This nation was founded upon freedom, or the pursuit of such. The First Amendment directly prohibits the government from upholding a specific religion. Doesn't the phrase under God imply to someone that our country is Christian? Wouldn't that make us a body of hypocrites? Besides, what happened to the phrase majority rules, minority rights? Yes, there are lots of Christians in this country. Yes, their religion does fuel some of their actions. But that does not mean that the rest of us - Hindus, homosexuals, non-religious individuals - do not exist anymore. We're still here, and we still have rights.",Separation of state and religion,5
414721846arg1,"'God' is not an irrefutable fact; it is a personal belief, a byproduct of religion which this country was founded on the freedom of, for, or none at all.  There is no proof of gods existence and religion and state MUST be separate in order for all US citizens to be included. Taking the phrase out would do absolutely no harm to any religion or practicing religious people in this country, but it would include every citizen without anyone or any belief system being disregarded, disrespected or left out.  That is why i feel it must be omitted from the pledge.",Separation of state and religion,5
414721846arg2,"'God' is not an irrefutable fact; it is a personal belief, a byproduct of religion which this country was founded on the freedom of, for, or none at all.  There is no proof of gods existence and religion and state MUST be separate in order for all US citizens to be included. Taking the phrase out would do absolutely no harm to any religion or practicing religious people in this country, but it would include every citizen without anyone or any belief system being disregarded, disrespected or left out.  That is why i feel it must be omitted from the pledge.",Removing under god would promote religious tolerance,5
414721846arg3,"'God' is not an irrefutable fact; it is a personal belief, a byproduct of religion which this country was founded on the freedom of, for, or none at all.  There is no proof of gods existence and religion and state MUST be separate in order for all US citizens to be included. Taking the phrase out would do absolutely no harm to any religion or practicing religious people in this country, but it would include every citizen without anyone or any belief system being disregarded, disrespected or left out.  That is why i feel it must be omitted from the pledge.",Under God  is part of American tradition and history,2
414721744arg6,"I believe that the statement about God in the pledge should be eliminated. In order to create unity in our nation we shouldn't be forcing someone else's God onto people. Also, adding the phrase Under God was a decision made to widen the gap between us and the Soviet Union. It wasn't put there to honor god or make us any better. Furthermore, we should seperate church from state. Its the law.",America is based on democracy and the pledge should reflect the belief of the American majority.,1
414721675arg1,"Atheism doesn't mean the absence of religion - it means the absence of a god in one's belief system.  Certain forms of Buddhism, for example are atheistic.  Therefore, requiring a statement of belief in a god is unconstitutionally preferring a majority religious belief over a minority one.  The point of the Pledge is to state allegiance to the flag and country.  If one believes in a god, there are many, many other forums in which to express that belief without imposing it on others.",Separation of state and religion,4
414721666arg1,"The religious proponents who are invoking the founding fathers are gravely misinformed about the ideals and beliefs that shaped our country. Before you claim to know the their intentions, please learn more about Jefferson, Franklin,  Paine.  Read their essays (you might be surprised how relevant their work still is - not to mention beautifully written).  Indeed, most of our founding fathers claimed membership in one sect of Christianity or another. But how does that help your argument?  If they wanted to establish a theocracy, they would have done so.  Instead, they insisted upon a wall of separation between church and state.   In every country and every age, the priest has been hostile to liberty. He is always in alliance with the despot...they have perverted the purest religion ever preached to man into mystery and jargon, unintelligible to all mankind, and therefore the safer for their purposes. -Jefferson  Note the purest religion, yet still insisted against its influence in gov.  As an (for lack of better word  brevity) athiest, how am I to feel when confronted with the choice of reciting that which I do not believe or remaining silent? Why exclude millions of Americans? I suspect you simply do not want us - your loss.",Separation of state and religion,5
414721666arg3,"The religious proponents who are invoking the founding fathers are gravely misinformed about the ideals and beliefs that shaped our country. Before you claim to know the their intentions, please learn more about Jefferson, Franklin,  Paine.  Read their essays (you might be surprised how relevant their work still is - not to mention beautifully written).  Indeed, most of our founding fathers claimed membership in one sect of Christianity or another. But how does that help your argument?  If they wanted to establish a theocracy, they would have done so.  Instead, they insisted upon a wall of separation between church and state.   In every country and every age, the priest has been hostile to liberty. He is always in alliance with the despot...they have perverted the purest religion ever preached to man into mystery and jargon, unintelligible to all mankind, and therefore the safer for their purposes. -Jefferson  Note the purest religion, yet still insisted against its influence in gov.  As an (for lack of better word  brevity) athiest, how am I to feel when confronted with the choice of reciting that which I do not believe or remaining silent? Why exclude millions of Americans? I suspect you simply do not want us - your loss.",Under God  is part of American tradition and history,2
414721689arg1,"No, because this country has a sepration of church and state, and it violates the rights of the people who are of a religion that doesn't worship god, or for agnostic, Atheists, and freethinkers into conforming to ways that they can't comply to, and shouldn't have to, because people tell them to. Speaking as an Atheist, I say that people shouldn't put that in, because it is imposing a point of view that I shouldn't have to be forced to believe in. After all, isn't that the reason the pilgrims escaped from England? It is also imposing religion, which is wrong.",Separation of state and religion,5
414721689arg2,"No, because this country has a sepration of church and state, and it violates the rights of the people who are of a religion that doesn't worship god, or for agnostic, Atheists, and freethinkers into conforming to ways that they can't comply to, and shouldn't have to, because people tell them to. Speaking as an Atheist, I say that people shouldn't put that in, because it is imposing a point of view that I shouldn't have to be forced to believe in. After all, isn't that the reason the pilgrims escaped from England? It is also imposing religion, which is wrong.",Removing under god would promote religious tolerance,5
414721708arg1,Yes because this country was found on religion and must be respected by the community that wishes to be apart of this country,Separation of state and religion,2
414721708arg3,Yes because this country was found on religion and must be respected by the community that wishes to be apart of this country,Under God  is part of American tradition and history,4
414721857arg3,As originally witten the phrase under god was not even added.nnso we should stick with the original form.nIt being said in public schools and sometimes event he workplace is forcing our kids and neighbors to say something they may not be comfortable with.nI am an Atheist and always has been.nI remember not saying that phrase and being punished by my teacher for not following directions and being defiant even though i was only doing what was more comfortable for me.,Under God  is part of American tradition and history,1
414721748arg6,"If under god remains, the pledge should be ammended to state, with liberty and justice for 80%.",America is based on democracy and the pledge should reflect the belief of the American majority.,1
414721732arg1,"I am pro for the simple fact that we live in a country where 80% of the people claim to be Christian. As Christians it seems as though we have turned our backs on Jesus and his teachings. We have allowed the Lord to be taken out of almost every aspect including the Happy Holiday wishes from Wal*Mart greeters. It's time to take a stand for what we believe, Christians; UNDER GOD should stay in out Pledge!",Separation of state and religion,2
414721953arg3,i think that under God should remain in our pledge because without God our country would not be what it is today and for people that dont like it they are not forced to say it.,Under God  is part of American tradition and history,5
414721900arg6,"This line seriously needs to be removed. The way I look at it, this line excludes everyone who isn't calling this 'higher power' God. Now, being an athiest, I guess I have a more bias opinion, but this line is basically stating only the people calling this higher power 'God' are included as patriots, and this line violates our first amendment rights. why is this line still here? or better yet, why was it added in the first place?",America is based on democracy and the pledge should reflect the belief of the American majority.,1
414721692arg1,"This nation could not and would not be here without a God. England was one of the strongest countries in the world at the time of the revolution. There is no possible way that a few rebels could beat a world power and become their own country. Our forefathers knew God. Our forefathers knew that God had helped them and would continue to bless this country so they decided to put God into several things including the Constitution and our Pledge of Allegiance. This is one nation, and it is still under God.",Separation of state and religion,2
414721692arg3,"This nation could not and would not be here without a God. England was one of the strongest countries in the world at the time of the revolution. There is no possible way that a few rebels could beat a world power and become their own country. Our forefathers knew God. Our forefathers knew that God had helped them and would continue to bless this country so they decided to put God into several things including the Constitution and our Pledge of Allegiance. This is one nation, and it is still under God.",Under God  is part of American tradition and history,5
414721734arg1,Absolutely!!  This country was founded on God.,Separation of state and religion,2
414721734arg3,Absolutely!!  This country was founded on God.,Under God  is part of American tradition and history,5
414721686arg1,"Religion has nothing in common with the basis the United States was founded on: separation of church and state. Because of events like the Salem witch trials, the Founding Fathers deemed that religion should not interfere with government, and stated so in the establishment clause of the First Amendment.  The reason the words under God were added after World War II is because of something very similar to the Salem witch trials: McCarthyism. Except then, people with any relation communism were the ones hunted and blacklisted by a corrupt government. The Cold War has ended, as has the religious intolerance and paranoia, so these words have no place in the Pledge, if they ever did at all.",Separation of state and religion,5
414721686arg2,"Religion has nothing in common with the basis the United States was founded on: separation of church and state. Because of events like the Salem witch trials, the Founding Fathers deemed that religion should not interfere with government, and stated so in the establishment clause of the First Amendment.  The reason the words under God were added after World War II is because of something very similar to the Salem witch trials: McCarthyism. Except then, people with any relation communism were the ones hunted and blacklisted by a corrupt government. The Cold War has ended, as has the religious intolerance and paranoia, so these words have no place in the Pledge, if they ever did at all.",Removing under god would promote religious tolerance,4
414721686arg3,"Religion has nothing in common with the basis the United States was founded on: separation of church and state. Because of events like the Salem witch trials, the Founding Fathers deemed that religion should not interfere with government, and stated so in the establishment clause of the First Amendment.  The reason the words under God were added after World War II is because of something very similar to the Salem witch trials: McCarthyism. Except then, people with any relation communism were the ones hunted and blacklisted by a corrupt government. The Cold War has ended, as has the religious intolerance and paranoia, so these words have no place in the Pledge, if they ever did at all.",Under God  is part of American tradition and history,1
414721954arg1,"We are a nation formed by men of faith, reflecting the Creator. The words under God give allegiance to Him, which has become very necessary in our current world.",Separation of state and religion,2
414721680arg1,We should follow the Constitution and keep Church and State Separate.  Religion is just another form of control over the simple minded.,Separation of state and religion,5
