id,text,label,present
ma386arg11,"It employs people. But it also takes countless other people sitting at a desk, an incarceration system, a trial, and payment for all of the law enforcements equipment. The flagrant waste of tax dollars outweighs a handful of jobs. A handful of jobs paid for by YOU so you can be slammed against the hood of a car for a victimless crime.  And legalizing may spring the use forward a bit, however during the Prohibition era of America, the restriction of alcohol brought innumerable amounts of new people to drink regardless, and its inevitable sale was instead left to booming gangs. Don't tell me restriction is an effective/ethical practice",c-Other,0
ma387arg0,"If peace means standing like a dumbass, senseless, without hurting anyone because you are too high to understand what's going on, then it is possible. But that's just so childish. If peace means a mature way to act actively throughout our lives, reasoning and trying to solve world problems then a joint wouldnt solve it.",p-not_addictive,0
ma387arg1,"If peace means standing like a dumbass, senseless, without hurting anyone because you are too high to understand what's going on, then it is possible. But that's just so childish. If peace means a mature way to act actively throughout our lives, reasoning and trying to solve world problems then a joint wouldnt solve it.",p-medicine,0
ma387arg2,"If peace means standing like a dumbass, senseless, without hurting anyone because you are too high to understand what's going on, then it is possible. But that's just so childish. If peace means a mature way to act actively throughout our lives, reasoning and trying to solve world problems then a joint wouldnt solve it.",p-legal,0
ma387arg3,"If peace means standing like a dumbass, senseless, without hurting anyone because you are too high to understand what's going on, then it is possible. But that's just so childish. If peace means a mature way to act actively throughout our lives, reasoning and trying to solve world problems then a joint wouldnt solve it.",p-right,0
ma387arg4,"If peace means standing like a dumbass, senseless, without hurting anyone because you are too high to understand what's going on, then it is possible. But that's just so childish. If peace means a mature way to act actively throughout our lives, reasoning and trying to solve world problems then a joint wouldnt solve it.",p-no_damage,0
ma387arg5,"If peace means standing like a dumbass, senseless, without hurting anyone because you are too high to understand what's going on, then it is possible. But that's just so childish. If peace means a mature way to act actively throughout our lives, reasoning and trying to solve world problems then a joint wouldnt solve it.",p-Other,0
ma387arg6,"If peace means standing like a dumbass, senseless, without hurting anyone because you are too high to understand what's going on, then it is possible. But that's just so childish. If peace means a mature way to act actively throughout our lives, reasoning and trying to solve world problems then a joint wouldnt solve it.",c-health,0
ma387arg7,"If peace means standing like a dumbass, senseless, without hurting anyone because you are too high to understand what's going on, then it is possible. But that's just so childish. If peace means a mature way to act actively throughout our lives, reasoning and trying to solve world problems then a joint wouldnt solve it.",c-mind,1
ma387arg8,"If peace means standing like a dumbass, senseless, without hurting anyone because you are too high to understand what's going on, then it is possible. But that's just so childish. If peace means a mature way to act actively throughout our lives, reasoning and trying to solve world problems then a joint wouldnt solve it.",c-illegal,0
ma387arg9,"If peace means standing like a dumbass, senseless, without hurting anyone because you are too high to understand what's going on, then it is possible. But that's just so childish. If peace means a mature way to act actively throughout our lives, reasoning and trying to solve world problems then a joint wouldnt solve it.",c-crime,0
ma387arg10,"If peace means standing like a dumbass, senseless, without hurting anyone because you are too high to understand what's going on, then it is possible. But that's just so childish. If peace means a mature way to act actively throughout our lives, reasoning and trying to solve world problems then a joint wouldnt solve it.",c-addiction,0
ma387arg11,"If peace means standing like a dumbass, senseless, without hurting anyone because you are too high to understand what's going on, then it is possible. But that's just so childish. If peace means a mature way to act actively throughout our lives, reasoning and trying to solve world problems then a joint wouldnt solve it.",c-Other,0
ma388arg0,I don't drink or do drugs but I think all drugs should be legal and it should be the persons right to choose if he wants to take them or not.,p-not_addictive,0
ma388arg1,I don't drink or do drugs but I think all drugs should be legal and it should be the persons right to choose if he wants to take them or not.,p-medicine,0
ma388arg2,I don't drink or do drugs but I think all drugs should be legal and it should be the persons right to choose if he wants to take them or not.,p-legal,0
ma388arg3,I don't drink or do drugs but I think all drugs should be legal and it should be the persons right to choose if he wants to take them or not.,p-right,1
ma388arg4,I don't drink or do drugs but I think all drugs should be legal and it should be the persons right to choose if he wants to take them or not.,p-no_damage,0
ma388arg5,I don't drink or do drugs but I think all drugs should be legal and it should be the persons right to choose if he wants to take them or not.,p-Other,0
ma388arg6,I don't drink or do drugs but I think all drugs should be legal and it should be the persons right to choose if he wants to take them or not.,c-health,0
ma388arg7,I don't drink or do drugs but I think all drugs should be legal and it should be the persons right to choose if he wants to take them or not.,c-mind,0
ma388arg8,I don't drink or do drugs but I think all drugs should be legal and it should be the persons right to choose if he wants to take them or not.,c-illegal,0
ma388arg9,I don't drink or do drugs but I think all drugs should be legal and it should be the persons right to choose if he wants to take them or not.,c-crime,0
ma388arg10,I don't drink or do drugs but I think all drugs should be legal and it should be the persons right to choose if he wants to take them or not.,c-addiction,0
ma388arg11,I don't drink or do drugs but I think all drugs should be legal and it should be the persons right to choose if he wants to take them or not.,c-Other,0
ma389arg0,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",p-not_addictive,1
ma389arg1,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",p-medicine,0
ma389arg2,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",p-legal,0
ma389arg3,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",p-right,0
ma389arg4,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",p-no_damage,0
ma389arg5,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",p-Other,0
ma389arg6,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",c-health,0
ma389arg7,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",c-mind,0
ma389arg8,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",c-illegal,0
ma389arg9,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",c-crime,0
ma389arg10,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",c-addiction,0
ma389arg11,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",c-Other,0
ma39arg0,"I hate Marijuana.  But it should be legal. Just like alcohol and tobacco and fast food etc. (things that are bad for you that I also don't like, accept fast food (; )are legal.   Especially when alcohol is the stuff that actually makes people aggressive and ruins families and can lead to abuse. If   anything  is gunna be illegal, make it alcohol.   And no I don't think It will do wonders for the economy.",p-not_addictive,1
ma39arg1,"I hate Marijuana.  But it should be legal. Just like alcohol and tobacco and fast food etc. (things that are bad for you that I also don't like, accept fast food (; )are legal.   Especially when alcohol is the stuff that actually makes people aggressive and ruins families and can lead to abuse. If   anything  is gunna be illegal, make it alcohol.   And no I don't think It will do wonders for the economy.",p-medicine,0
ma39arg2,"I hate Marijuana.  But it should be legal. Just like alcohol and tobacco and fast food etc. (things that are bad for you that I also don't like, accept fast food (; )are legal.   Especially when alcohol is the stuff that actually makes people aggressive and ruins families and can lead to abuse. If   anything  is gunna be illegal, make it alcohol.   And no I don't think It will do wonders for the economy.",p-legal,0
ma39arg3,"I hate Marijuana.  But it should be legal. Just like alcohol and tobacco and fast food etc. (things that are bad for you that I also don't like, accept fast food (; )are legal.   Especially when alcohol is the stuff that actually makes people aggressive and ruins families and can lead to abuse. If   anything  is gunna be illegal, make it alcohol.   And no I don't think It will do wonders for the economy.",p-right,0
ma39arg4,"I hate Marijuana.  But it should be legal. Just like alcohol and tobacco and fast food etc. (things that are bad for you that I also don't like, accept fast food (; )are legal.   Especially when alcohol is the stuff that actually makes people aggressive and ruins families and can lead to abuse. If   anything  is gunna be illegal, make it alcohol.   And no I don't think It will do wonders for the economy.",p-no_damage,0
ma39arg5,"I hate Marijuana.  But it should be legal. Just like alcohol and tobacco and fast food etc. (things that are bad for you that I also don't like, accept fast food (; )are legal.   Especially when alcohol is the stuff that actually makes people aggressive and ruins families and can lead to abuse. If   anything  is gunna be illegal, make it alcohol.   And no I don't think It will do wonders for the economy.",p-Other,0
ma39arg6,"I hate Marijuana.  But it should be legal. Just like alcohol and tobacco and fast food etc. (things that are bad for you that I also don't like, accept fast food (; )are legal.   Especially when alcohol is the stuff that actually makes people aggressive and ruins families and can lead to abuse. If   anything  is gunna be illegal, make it alcohol.   And no I don't think It will do wonders for the economy.",c-health,0
ma39arg7,"I hate Marijuana.  But it should be legal. Just like alcohol and tobacco and fast food etc. (things that are bad for you that I also don't like, accept fast food (; )are legal.   Especially when alcohol is the stuff that actually makes people aggressive and ruins families and can lead to abuse. If   anything  is gunna be illegal, make it alcohol.   And no I don't think It will do wonders for the economy.",c-mind,0
ma39arg8,"I hate Marijuana.  But it should be legal. Just like alcohol and tobacco and fast food etc. (things that are bad for you that I also don't like, accept fast food (; )are legal.   Especially when alcohol is the stuff that actually makes people aggressive and ruins families and can lead to abuse. If   anything  is gunna be illegal, make it alcohol.   And no I don't think It will do wonders for the economy.",c-illegal,0
ma39arg9,"I hate Marijuana.  But it should be legal. Just like alcohol and tobacco and fast food etc. (things that are bad for you that I also don't like, accept fast food (; )are legal.   Especially when alcohol is the stuff that actually makes people aggressive and ruins families and can lead to abuse. If   anything  is gunna be illegal, make it alcohol.   And no I don't think It will do wonders for the economy.",c-crime,0
ma39arg10,"I hate Marijuana.  But it should be legal. Just like alcohol and tobacco and fast food etc. (things that are bad for you that I also don't like, accept fast food (; )are legal.   Especially when alcohol is the stuff that actually makes people aggressive and ruins families and can lead to abuse. If   anything  is gunna be illegal, make it alcohol.   And no I don't think It will do wonders for the economy.",c-addiction,0
ma39arg11,"I hate Marijuana.  But it should be legal. Just like alcohol and tobacco and fast food etc. (things that are bad for you that I also don't like, accept fast food (; )are legal.   Especially when alcohol is the stuff that actually makes people aggressive and ruins families and can lead to abuse. If   anything  is gunna be illegal, make it alcohol.   And no I don't think It will do wonders for the economy.",c-Other,1
ma390arg0,No....... this is going to increase the level of teenagers smoking....,p-not_addictive,0
ma390arg1,No....... this is going to increase the level of teenagers smoking....,p-medicine,0
ma390arg2,No....... this is going to increase the level of teenagers smoking....,p-legal,0
ma390arg3,No....... this is going to increase the level of teenagers smoking....,p-right,0
ma390arg4,No....... this is going to increase the level of teenagers smoking....,p-no_damage,0
ma390arg5,No....... this is going to increase the level of teenagers smoking....,p-Other,0
ma390arg6,No....... this is going to increase the level of teenagers smoking....,c-health,0
ma390arg7,No....... this is going to increase the level of teenagers smoking....,c-mind,0
ma390arg8,No....... this is going to increase the level of teenagers smoking....,c-illegal,1
ma390arg9,No....... this is going to increase the level of teenagers smoking....,c-crime,0
ma390arg10,No....... this is going to increase the level of teenagers smoking....,c-addiction,0
ma390arg11,No....... this is going to increase the level of teenagers smoking....,c-Other,0
ma391arg0,The legalization of marigunana will come with pros and cons. At the end of the day whether it is legal or not people have the choice to have marijuana. They should legalize it and control it how they have alchohol established.,p-not_addictive,1
ma391arg1,The legalization of marigunana will come with pros and cons. At the end of the day whether it is legal or not people have the choice to have marijuana. They should legalize it and control it how they have alchohol established.,p-medicine,0
ma391arg2,The legalization of marigunana will come with pros and cons. At the end of the day whether it is legal or not people have the choice to have marijuana. They should legalize it and control it how they have alchohol established.,p-legal,0
ma391arg3,The legalization of marigunana will come with pros and cons. At the end of the day whether it is legal or not people have the choice to have marijuana. They should legalize it and control it how they have alchohol established.,p-right,0
ma391arg4,The legalization of marigunana will come with pros and cons. At the end of the day whether it is legal or not people have the choice to have marijuana. They should legalize it and control it how they have alchohol established.,p-no_damage,0
ma391arg5,The legalization of marigunana will come with pros and cons. At the end of the day whether it is legal or not people have the choice to have marijuana. They should legalize it and control it how they have alchohol established.,p-Other,0
ma391arg6,The legalization of marigunana will come with pros and cons. At the end of the day whether it is legal or not people have the choice to have marijuana. They should legalize it and control it how they have alchohol established.,c-health,0
ma391arg7,The legalization of marigunana will come with pros and cons. At the end of the day whether it is legal or not people have the choice to have marijuana. They should legalize it and control it how they have alchohol established.,c-mind,0
ma391arg8,The legalization of marigunana will come with pros and cons. At the end of the day whether it is legal or not people have the choice to have marijuana. They should legalize it and control it how they have alchohol established.,c-illegal,0
ma391arg9,The legalization of marigunana will come with pros and cons. At the end of the day whether it is legal or not people have the choice to have marijuana. They should legalize it and control it how they have alchohol established.,c-crime,0
ma391arg10,The legalization of marigunana will come with pros and cons. At the end of the day whether it is legal or not people have the choice to have marijuana. They should legalize it and control it how they have alchohol established.,c-addiction,0
ma391arg11,The legalization of marigunana will come with pros and cons. At the end of the day whether it is legal or not people have the choice to have marijuana. They should legalize it and control it how they have alchohol established.,c-Other,0
ma392arg0,"Marijuana is a DRUG. These substances cause negative effects on the human body. Alcohol, tobacco, and even caffeine are great examples...   ...of completely legal drugs.   great examples of why marijuana should not be legalized.   On the contrary, they are great examples of why marijuana should be legalized. Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana. There have been exactly ZERO cases of marijuana overdose.   Marijuana makes you sleepy and hungry   And this is a valid reason for it to be illegal????   it is USELESS.   So are many other legal things. Being useless is not sufficient reason to make something illegal.  This is a lazy argument.",p-not_addictive,1
ma392arg1,"Marijuana is a DRUG. These substances cause negative effects on the human body. Alcohol, tobacco, and even caffeine are great examples...   ...of completely legal drugs.   great examples of why marijuana should not be legalized.   On the contrary, they are great examples of why marijuana should be legalized. Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana. There have been exactly ZERO cases of marijuana overdose.   Marijuana makes you sleepy and hungry   And this is a valid reason for it to be illegal????   it is USELESS.   So are many other legal things. Being useless is not sufficient reason to make something illegal.  This is a lazy argument.",p-medicine,0
ma392arg2,"Marijuana is a DRUG. These substances cause negative effects on the human body. Alcohol, tobacco, and even caffeine are great examples...   ...of completely legal drugs.   great examples of why marijuana should not be legalized.   On the contrary, they are great examples of why marijuana should be legalized. Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana. There have been exactly ZERO cases of marijuana overdose.   Marijuana makes you sleepy and hungry   And this is a valid reason for it to be illegal????   it is USELESS.   So are many other legal things. Being useless is not sufficient reason to make something illegal.  This is a lazy argument.",p-legal,0
ma392arg3,"Marijuana is a DRUG. These substances cause negative effects on the human body. Alcohol, tobacco, and even caffeine are great examples...   ...of completely legal drugs.   great examples of why marijuana should not be legalized.   On the contrary, they are great examples of why marijuana should be legalized. Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana. There have been exactly ZERO cases of marijuana overdose.   Marijuana makes you sleepy and hungry   And this is a valid reason for it to be illegal????   it is USELESS.   So are many other legal things. Being useless is not sufficient reason to make something illegal.  This is a lazy argument.",p-right,0
ma392arg4,"Marijuana is a DRUG. These substances cause negative effects on the human body. Alcohol, tobacco, and even caffeine are great examples...   ...of completely legal drugs.   great examples of why marijuana should not be legalized.   On the contrary, they are great examples of why marijuana should be legalized. Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana. There have been exactly ZERO cases of marijuana overdose.   Marijuana makes you sleepy and hungry   And this is a valid reason for it to be illegal????   it is USELESS.   So are many other legal things. Being useless is not sufficient reason to make something illegal.  This is a lazy argument.",p-no_damage,1
ma392arg5,"Marijuana is a DRUG. These substances cause negative effects on the human body. Alcohol, tobacco, and even caffeine are great examples...   ...of completely legal drugs.   great examples of why marijuana should not be legalized.   On the contrary, they are great examples of why marijuana should be legalized. Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana. There have been exactly ZERO cases of marijuana overdose.   Marijuana makes you sleepy and hungry   And this is a valid reason for it to be illegal????   it is USELESS.   So are many other legal things. Being useless is not sufficient reason to make something illegal.  This is a lazy argument.",p-Other,1
ma392arg6,"Marijuana is a DRUG. These substances cause negative effects on the human body. Alcohol, tobacco, and even caffeine are great examples...   ...of completely legal drugs.   great examples of why marijuana should not be legalized.   On the contrary, they are great examples of why marijuana should be legalized. Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana. There have been exactly ZERO cases of marijuana overdose.   Marijuana makes you sleepy and hungry   And this is a valid reason for it to be illegal????   it is USELESS.   So are many other legal things. Being useless is not sufficient reason to make something illegal.  This is a lazy argument.",c-health,0
ma392arg7,"Marijuana is a DRUG. These substances cause negative effects on the human body. Alcohol, tobacco, and even caffeine are great examples...   ...of completely legal drugs.   great examples of why marijuana should not be legalized.   On the contrary, they are great examples of why marijuana should be legalized. Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana. There have been exactly ZERO cases of marijuana overdose.   Marijuana makes you sleepy and hungry   And this is a valid reason for it to be illegal????   it is USELESS.   So are many other legal things. Being useless is not sufficient reason to make something illegal.  This is a lazy argument.",c-mind,0
ma392arg8,"Marijuana is a DRUG. These substances cause negative effects on the human body. Alcohol, tobacco, and even caffeine are great examples...   ...of completely legal drugs.   great examples of why marijuana should not be legalized.   On the contrary, they are great examples of why marijuana should be legalized. Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana. There have been exactly ZERO cases of marijuana overdose.   Marijuana makes you sleepy and hungry   And this is a valid reason for it to be illegal????   it is USELESS.   So are many other legal things. Being useless is not sufficient reason to make something illegal.  This is a lazy argument.",c-illegal,0
ma392arg9,"Marijuana is a DRUG. These substances cause negative effects on the human body. Alcohol, tobacco, and even caffeine are great examples...   ...of completely legal drugs.   great examples of why marijuana should not be legalized.   On the contrary, they are great examples of why marijuana should be legalized. Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana. There have been exactly ZERO cases of marijuana overdose.   Marijuana makes you sleepy and hungry   And this is a valid reason for it to be illegal????   it is USELESS.   So are many other legal things. Being useless is not sufficient reason to make something illegal.  This is a lazy argument.",c-crime,0
ma392arg10,"Marijuana is a DRUG. These substances cause negative effects on the human body. Alcohol, tobacco, and even caffeine are great examples...   ...of completely legal drugs.   great examples of why marijuana should not be legalized.   On the contrary, they are great examples of why marijuana should be legalized. Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana. There have been exactly ZERO cases of marijuana overdose.   Marijuana makes you sleepy and hungry   And this is a valid reason for it to be illegal????   it is USELESS.   So are many other legal things. Being useless is not sufficient reason to make something illegal.  This is a lazy argument.",c-addiction,0
ma392arg11,"Marijuana is a DRUG. These substances cause negative effects on the human body. Alcohol, tobacco, and even caffeine are great examples...   ...of completely legal drugs.   great examples of why marijuana should not be legalized.   On the contrary, they are great examples of why marijuana should be legalized. Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana. There have been exactly ZERO cases of marijuana overdose.   Marijuana makes you sleepy and hungry   And this is a valid reason for it to be illegal????   it is USELESS.   So are many other legal things. Being useless is not sufficient reason to make something illegal.  This is a lazy argument.",c-Other,0
ma393arg0,"The argument you're using is what they call a ""slippery slope rationalization"" and it's completely flawed. If Marijuana is directly connected to harder drug use, then cigarettes lead to marijuana use and they should also be illegal... This makes about as much sense as saying that 6th graders playing ""spin the bottle"" leads to unprotected premarital sex. And if pot proceeds really went to terrorists, then we should legalize it, tax it, regulate it, gain the profits ourselves, and eliminate the terrorists' market. Also, apathy can be fueled by many many things aside from pot. I don't see anyone racing to ban television.",p-not_addictive,1
ma393arg1,"The argument you're using is what they call a ""slippery slope rationalization"" and it's completely flawed. If Marijuana is directly connected to harder drug use, then cigarettes lead to marijuana use and they should also be illegal... This makes about as much sense as saying that 6th graders playing ""spin the bottle"" leads to unprotected premarital sex. And if pot proceeds really went to terrorists, then we should legalize it, tax it, regulate it, gain the profits ourselves, and eliminate the terrorists' market. Also, apathy can be fueled by many many things aside from pot. I don't see anyone racing to ban television.",p-medicine,0
ma393arg2,"The argument you're using is what they call a ""slippery slope rationalization"" and it's completely flawed. If Marijuana is directly connected to harder drug use, then cigarettes lead to marijuana use and they should also be illegal... This makes about as much sense as saying that 6th graders playing ""spin the bottle"" leads to unprotected premarital sex. And if pot proceeds really went to terrorists, then we should legalize it, tax it, regulate it, gain the profits ourselves, and eliminate the terrorists' market. Also, apathy can be fueled by many many things aside from pot. I don't see anyone racing to ban television.",p-legal,1
ma393arg3,"The argument you're using is what they call a ""slippery slope rationalization"" and it's completely flawed. If Marijuana is directly connected to harder drug use, then cigarettes lead to marijuana use and they should also be illegal... This makes about as much sense as saying that 6th graders playing ""spin the bottle"" leads to unprotected premarital sex. And if pot proceeds really went to terrorists, then we should legalize it, tax it, regulate it, gain the profits ourselves, and eliminate the terrorists' market. Also, apathy can be fueled by many many things aside from pot. I don't see anyone racing to ban television.",p-right,0
ma393arg4,"The argument you're using is what they call a ""slippery slope rationalization"" and it's completely flawed. If Marijuana is directly connected to harder drug use, then cigarettes lead to marijuana use and they should also be illegal... This makes about as much sense as saying that 6th graders playing ""spin the bottle"" leads to unprotected premarital sex. And if pot proceeds really went to terrorists, then we should legalize it, tax it, regulate it, gain the profits ourselves, and eliminate the terrorists' market. Also, apathy can be fueled by many many things aside from pot. I don't see anyone racing to ban television.",p-no_damage,0
ma393arg5,"The argument you're using is what they call a ""slippery slope rationalization"" and it's completely flawed. If Marijuana is directly connected to harder drug use, then cigarettes lead to marijuana use and they should also be illegal... This makes about as much sense as saying that 6th graders playing ""spin the bottle"" leads to unprotected premarital sex. And if pot proceeds really went to terrorists, then we should legalize it, tax it, regulate it, gain the profits ourselves, and eliminate the terrorists' market. Also, apathy can be fueled by many many things aside from pot. I don't see anyone racing to ban television.",p-Other,0
ma393arg6,"The argument you're using is what they call a ""slippery slope rationalization"" and it's completely flawed. If Marijuana is directly connected to harder drug use, then cigarettes lead to marijuana use and they should also be illegal... This makes about as much sense as saying that 6th graders playing ""spin the bottle"" leads to unprotected premarital sex. And if pot proceeds really went to terrorists, then we should legalize it, tax it, regulate it, gain the profits ourselves, and eliminate the terrorists' market. Also, apathy can be fueled by many many things aside from pot. I don't see anyone racing to ban television.",c-health,0
ma393arg7,"The argument you're using is what they call a ""slippery slope rationalization"" and it's completely flawed. If Marijuana is directly connected to harder drug use, then cigarettes lead to marijuana use and they should also be illegal... This makes about as much sense as saying that 6th graders playing ""spin the bottle"" leads to unprotected premarital sex. And if pot proceeds really went to terrorists, then we should legalize it, tax it, regulate it, gain the profits ourselves, and eliminate the terrorists' market. Also, apathy can be fueled by many many things aside from pot. I don't see anyone racing to ban television.",c-mind,0
ma393arg8,"The argument you're using is what they call a ""slippery slope rationalization"" and it's completely flawed. If Marijuana is directly connected to harder drug use, then cigarettes lead to marijuana use and they should also be illegal... This makes about as much sense as saying that 6th graders playing ""spin the bottle"" leads to unprotected premarital sex. And if pot proceeds really went to terrorists, then we should legalize it, tax it, regulate it, gain the profits ourselves, and eliminate the terrorists' market. Also, apathy can be fueled by many many things aside from pot. I don't see anyone racing to ban television.",c-illegal,0
ma393arg9,"The argument you're using is what they call a ""slippery slope rationalization"" and it's completely flawed. If Marijuana is directly connected to harder drug use, then cigarettes lead to marijuana use and they should also be illegal... This makes about as much sense as saying that 6th graders playing ""spin the bottle"" leads to unprotected premarital sex. And if pot proceeds really went to terrorists, then we should legalize it, tax it, regulate it, gain the profits ourselves, and eliminate the terrorists' market. Also, apathy can be fueled by many many things aside from pot. I don't see anyone racing to ban television.",c-crime,0
ma393arg10,"The argument you're using is what they call a ""slippery slope rationalization"" and it's completely flawed. If Marijuana is directly connected to harder drug use, then cigarettes lead to marijuana use and they should also be illegal... This makes about as much sense as saying that 6th graders playing ""spin the bottle"" leads to unprotected premarital sex. And if pot proceeds really went to terrorists, then we should legalize it, tax it, regulate it, gain the profits ourselves, and eliminate the terrorists' market. Also, apathy can be fueled by many many things aside from pot. I don't see anyone racing to ban television.",c-addiction,0
ma393arg11,"The argument you're using is what they call a ""slippery slope rationalization"" and it's completely flawed. If Marijuana is directly connected to harder drug use, then cigarettes lead to marijuana use and they should also be illegal... This makes about as much sense as saying that 6th graders playing ""spin the bottle"" leads to unprotected premarital sex. And if pot proceeds really went to terrorists, then we should legalize it, tax it, regulate it, gain the profits ourselves, and eliminate the terrorists' market. Also, apathy can be fueled by many many things aside from pot. I don't see anyone racing to ban television.",c-Other,0
ma394arg0,"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",p-not_addictive,1
ma394arg1,"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",p-medicine,0
ma394arg2,"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",p-legal,0
ma394arg3,"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",p-right,0
ma394arg4,"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",p-no_damage,1
ma394arg5,"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",p-Other,0
ma394arg6,"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",c-health,0
ma394arg7,"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",c-mind,0
ma394arg8,"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",c-illegal,0
ma394arg9,"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",c-crime,0
ma394arg10,"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",c-addiction,0
ma394arg11,"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",c-Other,0
ma395arg0,"The Legalization of marijuana would lower are crime rates in the United States of America by at least 15 to 20%. A lot of the US citizens have either used, grew, or sold Marijuana and have gotten caught by the police if we legalized Marijuana we could put restrictions on the use growth and sells of marijuana so that he people who sell grow and use it can sell grow and use it just under certain restrictions.",p-not_addictive,0
ma395arg1,"The Legalization of marijuana would lower are crime rates in the United States of America by at least 15 to 20%. A lot of the US citizens have either used, grew, or sold Marijuana and have gotten caught by the police if we legalized Marijuana we could put restrictions on the use growth and sells of marijuana so that he people who sell grow and use it can sell grow and use it just under certain restrictions.",p-medicine,0
ma395arg2,"The Legalization of marijuana would lower are crime rates in the United States of America by at least 15 to 20%. A lot of the US citizens have either used, grew, or sold Marijuana and have gotten caught by the police if we legalized Marijuana we could put restrictions on the use growth and sells of marijuana so that he people who sell grow and use it can sell grow and use it just under certain restrictions.",p-legal,1
ma395arg3,"The Legalization of marijuana would lower are crime rates in the United States of America by at least 15 to 20%. A lot of the US citizens have either used, grew, or sold Marijuana and have gotten caught by the police if we legalized Marijuana we could put restrictions on the use growth and sells of marijuana so that he people who sell grow and use it can sell grow and use it just under certain restrictions.",p-right,1
